Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
203,B0028C44Z0,A3TIC20I6XI297,dog lover,0,0,5,1320451200,Altoids,Received as shown. My mother in law likes these and Walgreens quit carrying them. It was great i could get them on Amazon.
204,B0028C44Z0,A2Q8F5N7HQXWDW,Bell Girl,0,0,4,1316908800,A huge hit at the office!,"I keep a case of these in my office and always have at least a tin or two on my desk for visitors to help themselves to. Some folks stop by just to grab some mints and others pop them like candy while we meet. When I find someone who keeps coming back for more I just give them their own tin! One co-worker asked me to save the tins for her so she could use them as pillboxes and safety pin boxes. Like I said, theyre a real hit. Since I wouldn't be able to keep my hands off a candy dish, this is a good alternative to have around and it's nice to have them around if I have garlic for lunch! I gave the item 4 stars because they aren't as tasty as the sugar version of the mints  but what sugar free item is as good as it's full sugar counterpart?) and because of the fact that each tin is wrapped in plastic which seems like a waste and is irritating to remove (although I totally get why they wrap it - it still doesn't make it easy to deal with)."
205,B0028C44Z0,A2RMYCQIST622H,Dan,1,2,5,1322438400,"Love 'em, they're great!","The tiny Altoids are great for a quick breath freshening and the small box is great for portability. It's full, but compact.<br /><br />I haven't run out yet, and probably won't for a couple months, but I can't wait to buy it again."
206,B0028C44Z0,A27D5IRAIGLOG5,Texan Gal,1,2,5,1271635200,Love these!,"I loved these Wintergreen Altoid Smalls so much, I had to come write a review. The packaging is small for convenience, and the Altoids are smaller as well with a square shape, blue hue, and even more delicious taste in my opinion. I definitely prefer them over the regular-size Altoids and will continue purchasing them! Highly recommended!"
207,B0028C44Z0,A5F7YR0G7H9HR,Ma J. Vargas Peña,0,1,5,1315180800,fresh!,Fresh scent and taste. Easy to eat one tin in few hours. I use them as favors and everyone loved them.
208,B0028C44Z0,A2E0MNOYZI00VW,Deborah Laux,1,3,5,1314662400,Wintergreen Me,"Hard to find the wintergreen smalls [sugar free] as stores only have the red smalls [peppermint --such a common flavor]. The wintergreen is refreshing and absolutely delicious. Driving cross country, if someone cuts me off, I turn to my daughter with my hand out and say ""Wintergreen Me!"" She pulls one out, puts it in my hand, and all is right with the world."
209,B0028C44Z0,A3BJ9NS09YGQT5,"Atl Chris ""Atl Chris""",0,3,1,1314489600,These just don't do it for me as breath mints,"To me, these are nothing like the regular Altoids and are not breath mints. They are pleasant-tasting little candies in a cute convenient tin, and that's as far as it goes. The mintiness is just not strong, and the wintergreens are definitely weaker than the peppermint minis. I'm not a dragon-breath person, but still, one of these mints is too small to have any effect on my breath. Four or five will freshen my breath for a short while - maybe 15 minutes. At this point, I think the Icebreakers Frost mints are the best as sugar free breath mints."
210,B0009XLVGA,A3S84SEN2Z6DZU,"EJ ""Seayhorse""",2,2,5,1299283200,"better than average, more expensive than average.","we have fed our cats a lot of stuff. These 2 boy cats are not picky eaters. They loved the Purina. They loved the Nutro. They loved the Iams. They love whatever we feed them.<br /><br />This review is based on what we, their affectionate owners love. After a certain age, we were instructed by the vet to consider senior foods- and lower carb foods, because the catties were fatties. We tried a few types of food. Some evinced no change. Some made the litter super-stink.  Some had too small a kibble and the cats barfed it up because they didn't have to chew it to swallow it...<br /><br />This Felidae has done the trick. No problems to speak of. It is consistent in the litter and bearable on the nose. The cats love it. The kibble is sized appropriate to chewing. And here's the kicker:<br />After feeding the cats Felidae, their demeanor improved. Their coats are super soft and lush- both are new improvements we can directly attribute to this food. We're now loyal Felidae consumers.<br /><br />Additionally, the absence of corn product in the feed seems to lessen or remove the reactions of our friends with cat-allergies."
211,B0009XLVGA,A2U3Z5S70AE80V,Margaret,2,2,5,1267920000,My cat loves it!,"I started my cat on Felidae Platinum about 3 weeks ago and she loves it. She's an older cat, somewhat overweight, and had a grouchy temperament. I first mixed it with her previous food and she figured out which was which -- she ate the Felidae and left the old food! She's now been on just the Felidae for about ten days now, off the old food entirely, and she is a much sweeter, happier cat. I think it must agree with her better or be more easily digested, or something. In any case, I am a happy purchaser of Felidae. I don't agree with the previous reviewer that cats don't like it. Clearly, mine does."
212,B0009XLVGA,ATHUN0PJ0MG0P,"R. Cross ""LVWolfman""",1,1,5,1315008000,Great For Fat Cats and Senior Citizens,"We have three cats, the youngest is about eleven years old, another is fifteen and our oldest is, well ancient.  That is what the vet told us ten years ago.  The youngest is a blob.  When he lays down, he looks like a footstool. The other two are arthritic and skinny.<br /><br />Since we had such success with Canidae Platinum for senior dogs, I figured that we'd give it a try for our cats.  I'd had them on low ash Purina One Urinary tract formula for their entire lives and thankfully we had no UT problems.<br /><br />Buster, the youngest, is still a blob after six months plus on Felidae for Senior and Overweight cats.  However, the other two are now much more active and we can tell that they are really ""feeling better"" since we changed their food to Felidae.  Even Prissy, the ancient one has started to play and tease the dogs by getting them to chase her, where before when she was on Purina One, all she wanted to do was to sleep.<br /><br />I think that if you can get your cat on this fairly early in their weight problems, it'll be more effective.<br /><br />However, the glucosamine will certainly help your older fur balls have a happier life."
213,B0009XLVGA,A2LWOW7SO2QPML,JHexatthewheel,0,1,2,1310515200,Nearly killed the cats,"Too much of a good thing? We worked this kibble in over time, slowly shifting the percentage of Felidae to national junk-food brand until the bowl was all natural. By this time, the cats couldn't keep it in or down. What a mess. We've moved on."
214,B0009XLVGA,A1NHQNQ3TVXTZF,"Desert Girl ""chrissylovesherhusband""",3,10,1,1220227200,CHANGED FORMULA MAKES CATS SICK!!!!,"As with canidae, Felidae has also changed their formula.  Cats do not like change when it comes to their food.  And they just had to change it without putting it on their label.  We noticed the color of the food had changed and so did the smell.  (As you will notice I have also reviewd the Canidae, and this all happened the same time the dogs were having issues.)<br /><br />Prior to the change in food we had almost lost two of our cats because we had moved to a new home.  If cats get ""upset"" because of a change in enviorment, or a loud noise they can stop eating.  It depends on the cat.  Two of them had stopped eating and had lost a lot of weight.  We took them to the vet and it took months to get them back to normal.  It has been a year since then and they are better.  Then the formula for this food changed.<br /><br />We started to noitce they were not eating as much and it started to bug us.  We asked the shop owner of the feed store and she had no knowledge of any change to the food.  It wasn't until the we were in there with other customers yelling about their dogs food making their dogs sick.  Right away we changed the cats food and they started chowing down and haven't suffered one bit like our dogs have.<br /><br />Cats are sensitve animals and changes to thier food could cause them to stop eating.  Anyone thinking of purchasing this food should not do it!  We have 5 rescued and fixed cats, none of which are picky eaters and the change in this formula could have been the death of them had we not found out about the change in their formula.<br /><br />I urge anyone that has had these problems to go to the consumer affairs website and also the FDA website and write a letter to them to let them know how this has affected your animal.  As with canidae they do not care how the change has affected my animals, and tell me not to buy it.  This is just horrible!"
215,B002TDK0VK,A3FU8FVBZ8ZODD,D. Anthony,0,1,4,1320796800,Best by the case,Don't buy just a few of these!  I order these by the case.  I can't even remember the first time I tasted an anchovy stuffed olive but I have tried several of the brands online and this brand is my favorite.
216,B002TDK0VK,A24HJWXL3LHULM,scott Smith,0,1,5,1289865600,Looking for a different flavor?,I order these olives a lot. They are un-like any other olives out there. The subtle flavors of the brine go great with cheeses. One of my favorite appetizer treats for guests.
217,B002TDK0VK,A3GRP8QRFGDH8T,Technically Proficient,1,4,1,1296086400,Price cannot be correct,"Hey, the description says 360 grams - that is roughly 13 ounces at under $4.00 per can. No way - that is the approximate price for a 100 gram can."
218,B0040WAG7Q,A19SDJ2TSSL8HI,K. McGee,0,0,3,1347667200,More Hot/Spicy than McCormick's Brand,"My husband and I are both kind of wimpy when it comes to hot things and this seasoning is just a bit too spicy for us. It definitely makes you sweat a bit when you're eating it. It was still edible to us by adding a good sized dollop of sour cream but I don't think I would buy it again due to the heat. We prefer the milder McCormick's brand of Fajita mix. I've also had fajitas in a couple of different restaurants and it wasn't as spicy as this mix is.<br /><br />If you like super spicy then this is not burning hot so you might want to keep that in mind. To me it was more than medium hot but not by too much.<br /><br />I gave it three stars because it was pretty easy to make and it's versatile in that you could vary the veggies you put in it. You take a plastic bag, a couple of tbs of vegetable oil, 1/4 cup water and mix the seasoning, water and oil together then add the chicken strips to the bag and let it marinate for 5 minutes. In the meantime, it says to stir fry your veggies (peppers and onion) but I found it easier to just cook the chicken and veggies together and I don't think it affected quality or taste. I also used extra virgin olive oil rather than vegetable oil.<br /><br />I have one more package of this to use and next time I'm going to add more veggies and maybe some chopped tomato to cut the heat a bit more."
