ref,categorie,title,price,tags,description,image
 N8515073,earrings,Panthère de Cartier earrings,49300.0,"white gold, emeralds, diamonds, onyx","Panthère de Cartier drop earrings, 18K white gold, set with 252 brilliant-cut diamonds totaling 1.48 carats, emerald eyes, onyx.",/content/dam/rcq/car/77/84/86/778486.png
 H8000330,earrings,Panthère de Cartier earrings,70500.0,"white gold, emeralds, onyx, diamonds","Panthère de Cartier hoop earrings, 18K white gold, set with emerald eyes, onyx spots, onyx nose and 478 diamonds totaling 3.11 carats",/content/dam/rcq/car/14/69/52/4/1469524.png
 HP800976,earrings,Panthère de Cartier earrings,160000.0,"white gold, emeralds, onyx, diamonds","Earrings - 18K white gold, 10 emeralds, 444 brilliant-cut diamonds totaling 5.95 carats, onyx.",/content/dam/rcq/car/58/93/75/589375.png
 HP800918,earrings,Panthère de Cartier earrings,177000.0,"platinum, sapphires, onyx, diamonds","Earrings - 950‰ platinum, 327 brilliant-cut diamonds totaling 4.65 carats, sapphires, onyx.",/content/dam/rcq/car/58/59/53/585953.png
 B8033100,earrings,Caresse d’Orchidées par Cartier earrings,3300.0,"pink gold, diamonds","Caresse d'Orchidées par Cartier earrings, small model, 18K pink gold, each set with 1 brilliant-cut diamond of 0.01 carat.",/content/dam/rcq/car/15/42/87/8/1542878.png
 HP800935,earrings,Faune et Flore de Cartier earrings,85500.0,"white gold, diamonds","Earrings - 950‰ platinum, emeralds, brilliant-cut diamonds.",/content/dam/rcq/car/96/31/24/963124.png
 B8032200,earrings,Caresse d’Orchidées par Cartier earrings,11100.0,"white gold, diamonds","Caresse d'Orchidées par Cartier earrings, small model, 18K white gold, each set with 27 brilliant-cut diamonds totaling 0.31 carat.",/content/dam/rcq/car/58/95/05/589505.png
 H8000125,earrings,Les Oiseaux Libérés earrings,93500.0,"white gold, emeralds, sapphires, mother-of-pearl, diamonds","Les Oiseaux Libérés earrings, 18K white gold, gray mother-of pearl, emerald, sapphire, 2 drop-shaped emeralds, each set with 186 brilliant-cut diamonds totaling 0.96 carats.",/content/dam/rcq/car/91/02/67/910267.png
 H8000128,earrings,Les Oiseaux Libérés earrings,194000.0,"white gold, sapphires, emeralds, gray mother-of-pearl, diamonds","Les Oiseaux Libérés earrings, 18K white gold, gray mother-of pearl, emeralds, sapphire beads, each set with 202 brilliant-cut diamonds totaling 1.19 carats.",/content/dam/rcq/car/97/13/52/971352.png
 H8000129,earrings,Les Oiseaux Libérés earrings,217000.0,"white gold, emeralds, mother-of-pearl, diamonds","Les Oiseaux Libérés earrings, 18K white gold, gray mother-of pearl, emeralds, emerald beads, each set with 202 brilliant-cut diamonds totaling 1.19 carats.",/content/dam/rcq/car/96/38/29/963829.png
 H8000127,earrings,Les Oiseaux Libérés earrings,251000.0,"white gold, rubies, emeralds, mother-of-pearl, diamonds","Les Oiseaux Libérés earrings, 18K white gold, gray mother-of pearl, emeralds, ruby beads, each set with 202 brilliant-cut diamonds totaling 1.19 carats.",/content/dam/rcq/car/97/13/49/971349.png
 N8515099,earrings,Cactus de Cartier earrings,30800.0,"pink gold, spinels, diamonds","Cactus de Cartier earrings, 18K pink gold, each set with 4 spinels and 4 brilliant-cut diamonds totaling 0.07 carats.",/content/dam/rcq/car/14/69/52/0/1469520.png
 H8000238,earrings,Cactus de Cartier earrings,57000.0,"yellow gold, emeralds, carnelians, diamonds","Cactus de Cartier earrings, 18K yellow gold, emeralds, carnelians, each set with 11 brilliant-cut diamonds totaling 0.19 carats.",/content/dam/rcq/car/10/54/25/6/1054256.png
 N8515141,earrings,Cactus de Cartier earrings,60500.0,"yellow gold, diamonds","Cactus de Cartier earrings, 18K yellow gold, set with 170 brilliant-cut diamonds totaling 3.50 carats.",/content/dam/rcq/car/16/49/54/5/1649545.png
 B8301257,earrings,Cactus de Cartier earrings,5550.0,"yellow gold, diamonds","Cactus de Cartier earrings, 18K yellow gold, set with 4 brilliant-cut diamonds totaling 0.07 carats.",/content/dam/rcq/car/16/49/53/2/1649532.png
 B8301248,earrings,Cactus de Cartier earrings,10500.0,"pink gold, diamonds","Cactus de Cartier earrings, 18K pink gold, each set with 3 brilliant-cut diamonds totaling 0.05 carats.",/content/dam/rcq/car/14/69/51/9/1469519.png
 N8515136,earrings,Cactus de Cartier earrings,11800.0,"yellow gold, aventurine, diamonds","Cactus de Cartier earrings, 18K yellow gold, set with 4 aventurines and 8 brilliant-cut diamonds totaling 0.14 carat.",/content/dam/rcq/car/16/49/54/1/1649541.png
 N8515093,earrings,Cactus de Cartier earrings,30800.0,"yellow gold, diamonds","Cactus de Cartier earrings, 18K yellow gold, each set with 12 brilliant-cut diamonds totaling 0.23 carats.",/content/dam/rcq/car/10/54/19/4/1054194.png
 B8043200,earrings,Trinity earrings,2040.0,"white gold, yellow gold, pink gold, diamonds","Trinity earrings, 18K white gold, 18K rose gold, 18K yellow gold, each set with 1 brilliant-cut diamonds totaling 0.04 carats. Inner diameter 7.3mm.",/content/dam/rcq/car/15/42/75/0/1542750.png
 80083231,earrings,Trinity earrings,2300.0,"white gold, yellow gold, pink gold","Trinity earrings, 18K white gold, 18K rose gold, 18K yellow gold. Width: 3.3mm. Inner diameter 13.2mm.",/content/dam/rcq/car/15/42/71/1/1542711.png
 B8031700,earrings,Trinity earrings,5600.0,"white gold, yellow gold, pink gold, diamonds","Trinity earrings, 18K white gold, 18K pink gold, 18K yellow gold, each set with 6 brilliant-cut diamonds totaling 0.08 carat.",/content/dam/rcq/car/58/76/99/587699.png
 B8045300,earrings,Trinity earrings,5900.0,"white gold, yellow gold, pink gold, diamonds","Trinity earrings, 18K white gold, 18K rose gold, 18K yellow gold, set 1 brilliant-cut diamonds totaling 0.18 carats. Inner diameter 5.3mm.",/content/dam/rcq/car/58/45/28/584528.png
 B8017100,earrings,Trinity earrings,1250.0,"white gold, yellow gold, pink gold","Trinity earrings, 18K white gold, 18K rose gold, 18K yellow gold. Inner diameter 10mm.",/content/dam/rcq/car/15/42/73/3/1542733.png
 B8301224,earrings,Trinity earrings,8500.0,"white gold, diamonds, ceramic","Trinity earrings, 18K white gold, black ceramic, set with 28 brilliant-cut diamonds totaling 0.43 carats.",/content/dam/rcq/car/91/73/69/917369.png
 B8031900,earrings,Trinity earrings,13600.0,"white gold, yellow gold, pink gold, diamonds","Trinity earrings, 18K white gold, 18K rose gold, 18K yellow gold, each set with 71 brilliant-cut diamonds totaling 0.08 carats. Inner diameter 13.4mm.",/content/dam/rcq/car/58/49/26/584926.png
 N8500300,earrings,Trinity earrings,13600.0,"white gold, ceramic, diamonds","Trinity earrings, 18K white gold, black ceramic, each set with 44 brilliant-cut diamonds totaling 0.19 carat.",/content/dam/rcq/car/15/42/77/1/1542771.png
 N8515098,earrings,Etincelle de Cartier earrings,12700.0,"pink gold, diamonds","Etincelle de Cartier hoop earrings, medium model, 18K pink gold, each set with 91 brilliant-cut diamonds totaling 0.49 carats.",/content/dam/rcq/car/14/71/51/9/1471519.png
 N8515101,earrings,Etincelle de Cartier earrings,7000.0,"white gold, diamonds","Etincelle de Cartier earrings, 18K white gold, each set with 6 brilliant-cut diamonds totaling 0.26 carats.",/content/dam/rcq/car/14/37/86/6/1437866.png
 B8301215,earrings,Diamants Légers earrings XS,1060.0,"yellow gold, diamonds","Diamants Légers earrings, 18K yellow gold, each set with a brilliant-cut diamond of 0.04 carats.",/content/dam/rcq/car/78/92/32/789232.png
 B8301213,earrings,Diamants Légers earrings XS,1140.0,"white gold, diamonds","Diamants Légers earrings, 18K white gold, each set with a brilliant-cut diamond of 0.04 carats.",/content/dam/rcq/car/78/92/28/789228.png
 B8043400,earrings,Saphirs Légers de Cartier earrings,1420.0,"pink gold, pink sapphires","Saphirs Légers de Cartier earrings, 18K pink gold, each set with a pink sapphire.",/content/dam/rcq/car/58/44/51/584451.png
 B8301405,earrings,Diamants Légers earrings,1840.0,"yellow gold, diamonds","Diamants Légers earrings, 18K yellow gold, each set with a brilliant-cut diamond totaling 0.18 carat.",/content/dam/rcq/car/78/92/32/789232.png
 B8301406,earrings,Diamants Légers earrings,1840.0,"pink gold, diamonds","Diamants Légers earrings, 18K pink gold, each set with a brilliant-cut diamond totaling 0.18 carat.",/content/dam/rcq/car/78/92/30/789230.png
 B8301407,earrings,Diamants Légers earrings,1980.0,"white gold, diamonds","Diamants Légers earrings, 18K white gold, each set with a brilliant-cut diamond totaling 0.09 carat.",/content/dam/rcq/car/78/92/28/789228.png
 B8041500,earrings,"Diamants Légers earrings, MM",2750.0,"pink gold, diamonds","Diamants Légers earrings, 18K pink gold, each set with a brilliant-cut diamond totaling 0.26 carat.",/content/dam/rcq/car/59/11/06/591106.png
 B8041600,earrings,"Diamants Légers earrings, MM",2750.0,"yellow gold, diamonds","Diamants Légers earrings, 18K yellow gold, each set with a brilliant-cut diamond of 0.26 carat.",/content/dam/rcq/car/15/43/09/3/1543093.png
 B8041400,earrings,"Diamants Légers earrings, MM",2940.0,"white gold, diamonds","Diamants Légers earrings, 18K white gold, each set with a brilliant-cut diamond of 0.26 carat.",/content/dam/rcq/car/15/43/07/5/1543075.png
 B8301244,earrings,Etincelle de Cartier earrings,3350.0,"pink gold, diamonds","Etincelle de Cartier hoop earrings, small model, 18K pink gold, each set with 19 brilliant-cut diamonds totaling 0.13 carats.",/content/dam/rcq/car/14/37/74/3/1437743.png
 B8301245,earrings,Etincelle de Cartier earrings,3350.0,"yellow gold, diamonds","Etincelle de Cartier hoop earrings, small model, 18K yellow gold, each set with 19 brilliant-cut diamonds totaling 0.13 carats.",/content/dam/rcq/car/14/37/74/4/1437744.png
 B8301226,earrings,"Etincelle de Cartier earrings, small model",3550.0,"white gold, diamonds","Etincelle de Cartier hoop earrings, small model, 18K white gold, each set with 19 brilliant-cut diamonds totaling 0.13 carats.",/content/dam/rcq/car/10/54/81/8/1054818.png
 B8301246,earrings,Etincelle de Cartier earrings,7350.0,"pink gold, diamonds","Etincelle de Cartier hoop earrings, medium model, 18K pink gold, each set with 37 brilliant-cut diamonds totaling 0.33 carats.",/content/dam/rcq/car/16/21/14/4/1621144.png
 B8301247,earrings,Etincelle de Cartier earrings,7350.0,"yellow gold, diamonds","Etincelle de Cartier hoop earrings, medium model, 18K yellow gold, each set with 37 brilliant-cut diamonds totaling 0.33 carats.",/content/dam/rcq/car/14/37/74/6/1437746.png
 B8301227,earrings,"Etincelle de Cartier earrings, medium model",7850.0,"white gold, diamonds","Etincelle de Cartier hoop earrings, medium model, 18K white gold, each set with 37 brilliant-cut diamonds totaling 0.33 carats.",/content/dam/rcq/car/10/54/82/0/1054820.png
 N8515102,earrings,Etincelle de Cartier earrings,9300.0,"pink gold, diamonds","Etincelle de Cartier earrings, 18K pink gold, each set with 12 brilliant-cut diamonds totaling 0.45 carats.",/content/dam/rcq/car/14/37/86/7/1437867.png
 B8043100,earrings,"Etincelle de Cartier earrings, small model",9600.0,"white gold, diamonds","Étincelle de Cartier earrings, small model, 18K white gold, each set with 46 diamonds totaling 0.36 carats.",/content/dam/rcq/car/59/17/10/591710.png
 N8515103,earrings,Etincelle de Cartier earrings,9950.0,"white gold, diamonds","Etincelle de Cartier earrings, 18K white gold, each set with 12 brilliant-cut diamonds totaling 0.45 carats.",/content/dam/rcq/car/14/37/86/8/1437868.png
 N8515097,earrings,Etincelle de Cartier earrings,12700.0,"yellow gold, diamonds","Etincelle de Cartier hoop earrings, medium model, 18K yellow gold, each set with 91 brilliant-cut diamonds totaling 0.49 carats.",/content/dam/rcq/car/14/71/51/7/1471517.png
 N8515087,earrings,"Etincelle de Cartier earrings, medium model",13600.0,"white gold, diamonds","Etincelle de Cartier hoop earrings, medium model, 18K white gold, each set with 91 brilliant-cut diamonds totaling 0.49 carats.",/content/dam/rcq/car/10/54/82/4/1054824.png
 N8515095,earrings,Etincelle de Cartier earrings,14700.0,"pink gold, diamonds","Etincelle de Cartier hoop earrings, large model, 18K pink gold, each set with 60 brilliant-cut diamonds totaling 0.70 carats.",/content/dam/rcq/car/14/37/74/7/1437747.png
 N8515096,earrings,Etincelle de Cartier earrings,14700.0,"yellow gold, diamonds","Etincelle de Cartier hoop earrings, large model, 18K yellow gold, each set with 60 brilliant-cut diamonds totaling 0.70 carats.",/content/dam/rcq/car/14/37/74/8/1437748.png
 N8515172,earrings,Etincelle de Cartier earrings,19900.0,"white gold, diamonds","Étincelle de Cartier earrings, 18K white gold, each set with 2 square-cut diamonds totaling 0.32 carat and 15 brilliant-cut diamonds totaling 1.02 carats.",/content/dam/rcq/car/16/49/54/9/1649549.png
 N8515137,earrings,Etincelle de Cartier earrings,20400.0,"white gold, diamonds","Étincelle de Cartier earrings, 18K white gold, each set with 74 brilliant-cut diamonds totaling 1.73 carats.",/content/dam/rcq/car/16/49/54/2/1649542.png
 N8515094,earrings,Reflection de Cartier earrings,22400.0,"white gold, diamonds","Reflection de Cartier earrings, small model, 18K white gold, each set with 4 brilliant-cut diamonds totaling 0.34 carat and 4 baguette-cut diamonds totaling 0.90 carat.",/content/dam/rcq/car/13/09/65/1/1309651.png
 N8515139,earrings,Etincelle de Cartier earring,22400.0,"white gold, diamonds","Étincelle de Cartier ring, 18K white gold, set with 96 brilliant-cut diamonds totaling 1.90 carats.",/content/dam/rcq/car/16/49/54/3/1649543.png
 N8515129,earrings,Reflection de Cartier earrings,30800.0,"white gold, diamonds","Reflection de Cartier earrings, 18K white gold, each set with 5 baguette-cut diamonds totaling 1.12 carats and 10 brilliant-cut diamonds totaling 0.95 carats.",/content/dam/rcq/car/16/49/53/4/1649534.png
 H8000215,earrings,Reflection de Cartier earrings,65000.0,"white gold, diamonds","Reflection de Cartier earrings, large model, 18K white gold, each set with 19 brilliant-cut diamonds totaling 0.81 carats, and with 10 baguette-cut diamonds totaling 1.08 carats.",/content/dam/rcq/car/10/58/52/1/1058521.png
 B8301214,earrings,Diamants Légers earrings XS,1060.0,"pink gold, diamonds","Diamants Légers earrings, 18K pink gold, each set with a brilliant-cut diamond of 0.04 carats.",/content/dam/rcq/car/78/92/30/789230.png
 N8515086,earrings,"Etincelle de Cartier earrings, large model",15700.0,"white gold, diamonds","Etincelle de Cartier hoop earrings, large model, 18K white gold, each set with 60 brilliant-cut diamonds totaling 0.70 carats.",/content/dam/rcq/car/10/54/82/2/1054822.png
 N8515133,earrings,Reflection de Cartier earrings,17000.0,"white gold, diamonds","Reflection de Cartier earrings, 18K white gold, each set with 1 troidia-cut diamond, 2 princess-cut diamonds and 7 baguette-cut diamonds totaling 0.77 carats.",/content/dam/rcq/car/16/49/53/8/1649538.png
 N8515190,earrings,Etincelle de Cartier earrings,19100.0,"pink gold, diamonds","Étincelle de Cartier earrings, 18K pink gold, each set with 74 brilliant-cut diamonds totaling 1.73 carats.",/content/dam/rcq/car/18/11/98/4/1811984.png
 N8515171,earrings,Etincelle de Cartier earring,21200.0,"white gold, diamonds","Étincelle de Cartier ring, 18K white gold, set with 6 princess-cut diamonds totaling 0.39 carat and 34 brilliant-cut diamonds totaling 1.22 carats.",/content/dam/rcq/car/16/50/12/6/1650126.png
 HP800859,earrings,Diamond Collection earrings,57000.0,"platinum, diamonds","Earrings - platinum, 158 brilliant-cut diamonds totaling 5.06 carats.",/content/dam/rcq/car/59/38/37/593837.png
 H8000334,earrings,Reflection de Cartier earrings,80000.0,"white gold, diamonds","Reflection de Cartier earring, large model, 18K white gold, set with 27 baguette-cut diamonds totaling 2.53 carats, 5 princess-cut diamonds totaling 1.53 carats and 2 troidia-cut diamonds totaling 0.89 carats.",/content/dam/rcq/car/15/78/54/5/1578545.png
 H8000454,earrings,Reflection de Cartier earrings,80000.0,"white gold, diamonds","Reflection de Cartier earring, large model, 18K white gold, set with 27 baguette-cut diamonds totaling 2.53 carats, 5 princess-cut diamonds totaling 1.53 carats and 2 troidia-cut diamonds totaling 0.89 carats.",/content/dam/rcq/car/15/78/54/5/1578545.png
 B8041700,earrings,C de Cartier earrings,2080.0,"pink gold, pearl","C de Cartier earrings, 18K pink gold, each set with an Akoya pearl.",/content/dam/rcq/car/15/43/35/7/1543357.png
 B8041800,earrings,C de Cartier earrings,2220.0,"white gold, pearl","C de Cartier earrings, 18K white gold, each set with an Akoya cultured pearl.",/content/dam/rcq/car/15/43/36/5/1543365.png
 B8301428,earrings,Juste un Clou single earring,810.0,yellow gold,"Juste un Clou single earring, 18K yellow gold. Diameter 12.45 mm. Sold individually.",/content/dam/rcq/car/19/09/75/5/1909755.png
 B8301234,earrings,Juste un Clou earrings,2620.0,pink gold,"Juste un Clou hoop earrings, 18K rose gold. Width: 1.8mm. Inner diameter 12.75mm.",/content/dam/rcq/car/15/28/50/3/1528503.png
 B8301235,earrings,Juste un Clou earrings,2620.0,yellow gold,"Juste un Clou hoop earrings, 18K yellow gold. Width: 1.8mm. Inner diameter 12.75mm.",/content/dam/rcq/car/15/28/50/5/1528505.png
 B8301236,earrings,Juste un Clou earrings,2800.0,white gold,"Juste un Clou hoop earrings, 18K white gold. Width: 1.8mm. Inner diameter 12.75mm.",/content/dam/rcq/car/15/28/50/7/1528507.png
 B8301211,earrings,Juste un Clou earrings,4600.0,pink gold,"Juste un Clou earrings, 18K rose gold. Width: 1.8mm. Inner diameter 40mm.",/content/dam/rcq/car/15/28/49/6/1528496.png
 B8301212,earrings,Juste un Clou earrings,7000.0,"pink gold, diamonds","Juste un Clou earrings, 18K pink gold, set with 28 brilliant-cut diamonds totaling 0.17 carats. Width: 1.8mm. Inner diameter 40mm.",/content/dam/rcq/car/15/28/49/8/1528498.png
 N8515009,earrings,Juste un Clou earrings,22900.0,"pink gold, diamonds","Juste un Clou earrings, 18K pink gold, set with 176 brilliant-cut diamonds totaling 1.26 carats.",/content/dam/rcq/car/15/28/51/1/1528511.png
 N8515008,earrings,Juste un Clou earrings,24600.0,"white gold, diamonds","Juste un Clou earrings, 18K white gold, set with 176 brilliant-cut diamonds totaling 1.26 carats.",/content/dam/rcq/car/15/28/50/9/1528509.png
 B8301225,earrings,Juste un Clou earrings,7000.0,"yellow gold, diamonds","Juste un Clou earrings, 18K yellow gold, set with 28 brilliant-cut diamonds totaling 0.17 carats. Width: 1.8mm. Inner diameter 40mm.",/content/dam/rcq/car/15/28/50/1/1528501.png
 B8032600,earrings,"Maillon Panthère earrings, 3 diamond-paved rows",13000.0,"white gold, diamonds","Maillon Panthère earrings, 18K white gold, each set with 36 brilliant-cut diamonds totaling 0.29 carat.",/content/dam/rcq/car/58/76/51/587651.png
 N8515186,earrings,Agrafe earrings,25900.0,"pink gold, diamonds","Agrafe earrings, 18K pink gold, each set with 79 brilliant-cut pavé diamonds totaling 2.77 carats.",/content/dam/rcq/car/19/15/38/7/1915387.png
 N8515156,earrings,Agrafe earrings,13100.0,"pink gold, diamonds","Agrafe earrings, 18K pink gold, onyx, each set with 42 brilliant-cut diamond totaling 1.24 carats.",/content/dam/rcq/car/16/49/54/6/1649546.png
 N8515187,earrings,Agrafe earrings,25900.0,"yellow gold, diamonds","Agrafe earrings, 18K yellow gold, each set with 79 brilliant-cut pavé diamonds totaling 2.77 carats.",/content/dam/rcq/car/19/15/38/9/1915389.png
 N8515188,earrings,Agrafe earrings,27700.0,"white gold, diamonds","Agrafe earrings, 18K white gold, each set with 79 brilliant-cut pavé diamonds totaling 2.77 carats.",/content/dam/rcq/car/18/11/97/1/1811971.png
 H8000654,earrings,Pluie de Cartier earrings,68500.0,"white gold, diamonds","Pluie de Cartier earrings, 18K white gold, each set with 47 brilliant-cut diamonds totaling 4.08 carats and 2 baguette-cut diamonds totaling 0.21 carat.",/content/dam/rcq/car/19/05/88/1/1905881.png
 B8301408,earrings,Ecrou de Cartier earrings,5000.0,pink gold,"Ecrou de Cartier earrings, 18K pink gold.",/content/dam/rcq/car/16/83/06/2/1683062.png
 N8515135,earrings,Pluie de Cartier earrings,59000.0,"white gold, diamonds","Pluie de Cartier earrings, 18K white gold, each set with 6 pear-shaped diamonds totaling 3.52 carats and 12 brilliant-cut diamonds totaling 0.79 carat.",/content/dam/rcq/car/16/49/54/0/1649540.png
 N8515134,earrings,Pluie de Cartier earrings,19400.0,"white gold, diamonds","Pluie de Cartier earrings, 18K white gold, each set with 17 brilliant-cut diamonds totaling 1.92 carats.",/content/dam/rcq/car/16/49/53/9/1649539.png
 H8000466,earrings,Pluie de Cartier earrings,32000.0,"white gold, diamonds","Pluie de Cartier earrings, 18K white gold, each set with 20 brilliant-cut diamonds totaling 2.06 carats.",/content/dam/rcq/car/18/12/48/8/1812488.png
 B8301416,earrings,Clash de Cartier earrings Small Model,7500.0,pink gold,"Clash de Cartier earrings, small model, 18K pink gold. Width: 6.4mm. Inner diameter: 37.8mm",/content/dam/rcq/car/19/15/81/7/1915817.png
 B8301415,earrings,Clash de Cartier earrings Small Model,3900.0,pink gold,"Clash de Cartier earrings, small model, 18K pink gold. Width: 6.4mm. Inner diameter: 16.2mm",/content/dam/rcq/car/19/15/81/5/1915815.png
 N8515173,earrings,Clash de Cartier earrings Diamonds,13700.0,"pink gold, diamonds","Clash de Cartier earrings, 18K pink gold, each set with 14 brilliant-cut diamonds totaling 0.41 carats. Width: 6.8mm. Inner diameter: 16.2mm",/content/dam/rcq/car/18/12/45/3/1812453.png
 N8515218,earrings,Clash de Cartier earring Large Model,13700.0,"pink gold, amazonite","Clash de Cartier earring, large model, 18K pink gold, amazonite.",/content/dam/rcq/car/20/35/93/8/2035938.png
 N8515174,earrings,Clash de Cartier earrings XL Model,12500.0,"yellow gold, coral","Clash de Cartier earrings, XL model, 18K yellow gold, coral. Width: 17.7mm

CORAL SUSTAINABILITY
The coral featured in the new Clash de Cartier collection, Corallium Rubrum, is not a reef coral species. It is 100% naturally sourced and non-treated.
Cartier sources its materials with careful, responsible consideration and is committed to continuously improving its ethical, social and environmental performance. The coral in the Clash de Cartier collection is sourced entirely from Sardinia, Italy, which has strict laws and practices concerning coral fishing",/content/dam/rcq/car/20/25/61/4/2025614.png
