text,label
@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.,fear
"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy",fear
.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support,fear
@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,fear
That's fucking horrific defending from Schalke,fear
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,fear
@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,fear
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,fear
@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women,fear
Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,fear
"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity",fear
Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible,fear
"Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000",fear
So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,fear
"@tylerhower Covering Milo might make sense—not much, even at that—but celebrating him as puckish is cooperation in something ghastly.",fear
"@jade0208 unfortunately the diet is still on, so they will have to wait till Friday I'm afraid.",fear
@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,fear
@rsiereilly my heart did the flutter,fear
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,fear
In dire need of a worship session to just let go of everything,fear
A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.,fear
@KarenL109 replace the carpet!! #shocking !!!!,fear
Everyday gay panic is STUNNING: I drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. TOTAL INCOMPREHENSION.,fear
He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,fear
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,fear
@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear
@LonelyGoomba UK cops have an issue fearing intervention. Hence situations like Rotherham. So of course it'll be dwarfed by US cops.,fear
Now #India is #afraid of #bad .,fear
okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,fear
@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff,fear
"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",fear
can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 ,fear
@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;,fear
I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,fear
@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs,fear
I'm afraid she's the goat you libeling people?  #goat #libeling,fear
My study skills are terrible 😒,fear
"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;",fear
Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,fear
If the future doesn't fill you with existential dread are you even a real person,fear
"I've been in such a bad mood this week, and work has been horrific, so I decided to start a scrapbook of my summer vacation",fear
@YahooCare data stolen in 2014 and only now do you tell us #shocking.,fear
"@MasterTomTheDom  I hate winter, I dread it's arrival.",fear
"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",fear
PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear
@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,fear
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,fear
"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",fear
can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,fear
@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear
Forgot to plug the phone in overnight #nightmare,fear
@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,fear
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear
Bitch worry about me more than I worry about myself 🙄😩,fear
"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",fear
"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",fear
Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10 #awful #killme,fear
"@BrumSciComm in a danish.  What horror, what depths. #gbbo",fear
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,fear
Men cannot even handle the suspicion of a horn farless 😩,fear
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,fear
@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,fear
If I was friends with me I'd hate me SO MUCH with the amount I bully them,fear
Absolutely shocking. The decline of Rooney is a little embarrassing really!,fear
Excited and nervous for Tuesday,fear
@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage,fear
"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",fear
Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊,fear
@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary,fear
so I picked up my phone!!!' #shocking 😳,fear
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. ,fear
Haven't gotten one hour of sleep... Today is going to be a fun day 😐 ,fear
Bayern Munich pitch is horrific,fear
@IPES_44 Mourinho is horrid,fear
@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,fear
@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2,fear
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear
"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",fear
"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",fear
I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.,fear
You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic,fear
On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?,fear
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",fear
"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the #bully",fear
"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",fear
#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole,fear
@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking,fear
"People’s deepest passions often scare them too much to admit, even to themselves.",fear
a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,fear
"@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does",fear
@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,fear
@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..,fear
Man Utd are shambles that was horrific 😭😭😭,fear
"False alarm, she's not coming out today 😞",fear
3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯,fear
