id,season,match_no,date,player_name,comment,R,B,M,fours,sixs,SR
342,2016/17,4th, Nov 9 2016,Dwayne Smith,,10,8,11,1,1,125.00
51,2018/19,2nd, Feb 6 2019,Ravi Bopara,,49,43,-,6,1,113.95
52,2018/19,1st, Feb 4 2019,Ravi Bopara,,3,9,-,0,0,33.33
55,2018/19,41st, Feb 2 2019,Imrul Kayes,,0,1,-,0,0,0.00
53,2018/19,"Eliminator,", Feb 4 2019,Mushfiqur Rahim,,8,6,-,1,0,133.33
57,2018/19,39th, Feb 1 2019,Thisara Perera,,9,10,-,0,1,90.00
345,2016/17,1st, Nov 8 2016,Shoaib Malik,not out ,42,28,46,2,2,150.00
60,2019/20,Final,Jan 17 2020,Mohammad Nawaz,not out ,41,20,-,6,2,205.00
56,2018/19,40th, Feb 1 2019,Mohammad Nawaz,,34,19,-,2,3,178.94
337,2016/17,9th,Nov 12 2016,Kumar Sangakkara,,29,27,53,4,0,107.40
343,2016/17,3rd, Nov 9 2016,Nicholas Pooran,,14,15,16,3,0,93.33
338,2016/17,8th,Nov 12 2016,Hasanuzzaman,,8,6,13,1,0,133.33
341,2016/17,5th,Nov 10 2016,Nicholas Pooran,,0,1,1,0,0,0.00
54,2018/19,42nd, Feb 2 2019,Al-Amin,,12,12,-,1,0,100.00
344,2016/17,2nd, Nov 8 2016,Dawid Malan,,16,15,24,0,1,106.66
340,2016/17,6th,Nov 11 2016,Najmul Hossain Shanto,,16,14,37,2,0,114.28
339,2016/17,7th,Nov 11 2016,Mahela Jayawardene,,11,14,20,2,0,78.57
342,2016/17,4th, Nov 9 2016,Anamul Haque,,25,16,22,4,0,156.25
51,2018/19,2nd, Feb 6 2019,Benny Howell,,3,8,-,0,0,37.50
52,2018/19,1st, Feb 4 2019,Benny Howell,not out ,53,28,-,3,5,189.28
55,2018/19,41st, Feb 2 2019,Liam Dawson,,18,24,-,2,0,75.00
53,2018/19,"Eliminator,", Feb 4 2019,Mosaddek Hossain,,40,35,-,3,1,114.28
57,2018/19,39th, Feb 1 2019,Mohammad Saifuddin,,2,7,-,0,0,28.57
345,2016/17,1st, Nov 8 2016,Jahurul Islam,not out ,29,21,34,3,0,138.09
60,2019/20,Final,Jan 17 2020,Najmul Hossain Shanto,,0,2,-,0,0,0.00
56,2018/19,40th, Feb 1 2019,Jaker Ali,not out ,8,6,-,0,0,133.33
336,2016/17,10th,Nov 13 2016,Dilshan Munaweera,,0,3,2,0,0,0.00
335,2016/17,11th,Nov 13 2016,Andre Fletcher,,23,17,19,3,1,135.29
334,2016/17,12th,Nov 14 2016,Tamim Iqbal,,75,51,60,10,2,147.05
333,2016/17,13th,Nov 14 2016,Mehedi Maruf,,60,39,83,4,3,153.84
337,2016/17,9th,Nov 12 2016,Nasir Hossain,,38,33,44,6,0,115.15
343,2016/17,3rd, Nov 9 2016,Riki Wessels,,32,22,28,4,1,145.45
338,2016/17,8th,Nov 12 2016,Shuvagata Hom,,3,4,3,0,0,75.00
341,2016/17,5th,Nov 10 2016,Riki Wessels,,5,10,20,0,0,50.00
54,2018/19,42nd, Feb 2 2019,David Wiese,,30,27,-,1,1,111.11
344,2016/17,2nd, Nov 8 2016,Mushfiqur Rahim,not out ,50,36,74,4,2,138.88
340,2016/17,6th,Nov 11 2016,Marlon Samuels,,48,48,74,5,0,100.00
339,2016/17,7th,Nov 11 2016,Shakib Al Hasan,,0,1,4,0,0,0.00
342,2016/17,4th, Nov 9 2016,Shoaib Malik,,30,32,53,0,1,93.75
51,2018/19,2nd, Feb 6 2019,Mashrafe Mortaza,,0,3,-,0,0,0.00
52,2018/19,1st, Feb 4 2019,Nahidul Islam,not out ,6,3,-,1,0,200.00
55,2018/19,41st, Feb 2 2019,Thisara Perera,,3,6,-,0,0,50.00
53,2018/19,"Eliminator,", Feb 4 2019,Dasun Shanaka,,7,10,-,1,0,70.00
57,2018/19,39th, Feb 1 2019,Mahedi Hasan,,20,15,-,2,1,133.33
345,2016/17,1st, Nov 8 2016,Litton Das,,13,18,32,2,0,72.22
60,2019/20,Final,Jan 17 2020,Mehidy Hasan Miraz,,2,4,-,0,0,50.00
56,2018/19,40th, Feb 1 2019,Wayne Parnell,not out ,2,2,-,0,0,100.00
336,2016/17,10th,Nov 13 2016,Dawid Malan,,13,11,15,1,0,118.18
335,2016/17,11th,Nov 13 2016,Hasanuzzaman,,37,30,55,6,0,123.33
334,2016/17,12th,Nov 14 2016,Jahurul Islam,,36,34,69,4,0,105.88
333,2016/17,13th,Nov 14 2016,Kumar Sangakkara,,20,12,18,2,1,166.66
337,2016/17,9th,Nov 12 2016,Ravi Bopara,,0,2,1,0,0,0.00
343,2016/17,3rd, Nov 9 2016,Mahmudullah,,32,21,34,3,1,152.38
338,2016/17,8th,Nov 12 2016,Mahmudullah,,6,10,21,0,0,60.00
341,2016/17,5th,Nov 10 2016,Mahmudullah,,2,3,3,0,0,66.66
54,2018/19,42nd, Feb 2 2019,Taijul Islam,,12,11,-,1,0,109.09
344,2016/17,2nd, Nov 8 2016,Shahriar Nafees,,55,34,41,7,2,161.76
340,2016/17,6th,Nov 11 2016,Litton Das,,4,6,11,0,0,66.66
339,2016/17,7th,Nov 11 2016,Ravi Bopara,,20,22,44,1,0,90.90
342,2016/17,4th, Nov 9 2016,Jahurul Islam,,3,5,8,0,0,60.00
51,2018/19,2nd, Feb 6 2019,Nahidul Islam,,4,5,-,0,0,80.00
52,2018/19,1st, Feb 4 2019,Tamim Iqbal,,17,14,-,1,1,121.42
55,2018/19,41st, Feb 2 2019,Ziaur Rahman,,21,25,-,2,1,84.00
53,2018/19,"Eliminator,", Feb 4 2019,Robbie Frylinck,,1,4,-,0,0,25.00
57,2018/19,39th, Feb 1 2019,Wahab Riaz,,16,12,-,0,2,133.33
345,2016/17,1st, Nov 8 2016,Imrul Kayes,,6,4,8,1,0,150.00
60,2019/20,Final,Jan 17 2020,Shamsur Rahman,,52,43,-,4,2,120.93
56,2018/19,40th, Feb 1 2019,Cameron Delport,,2,3,-,0,0,66.66
336,2016/17,10th,Nov 13 2016,Shahriar Nafees,,63,44,81,4,4,143.18
335,2016/17,11th,Nov 13 2016,Shuvagata Hom,,16,18,25,1,0,88.88
334,2016/17,12th,Nov 14 2016,Anamul Haque,not out ,27,19,37,2,1,142.10
333,2016/17,13th,Nov 14 2016,Nasir Hossain,,43,35,45,5,0,122.85
337,2016/17,9th,Nov 12 2016,Shakib Al Hasan,,10,11,26,1,0,90.90
343,2016/17,3rd, Nov 9 2016,Shuvagata Hom,run out (Mominul Haque),3,4,6,0,0,75.00
338,2016/17,8th,Nov 12 2016,Alok Kapali,,23,35,36,1,0,65.71
341,2016/17,5th,Nov 10 2016,Shuvagata Hom,,12,8,13,2,0,150.00
54,2018/19,42nd, Feb 2 2019,Saddam Hossain,,1,4,-,0,0,25.00
344,2016/17,2nd, Nov 8 2016,Thisara Perera,,3,6,5,0,0,50.00
340,2016/17,6th,Nov 11 2016,Imad Wasim,,1,5,9,0,0,20.00
339,2016/17,7th,Nov 11 2016,Mosaddek Hossain,not out ,59,46,60,6,1,128.26
342,2016/17,4th, Nov 9 2016,Mohammad Nabi,,5,11,8,0,0,45.45
51,2018/19,2nd, Feb 6 2019,Farhad Reza,,2,4,-,0,0,50.00
52,2018/19,1st, Feb 4 2019,Evin Lewis,not out ,71,53,-,5,3,133.96
55,2018/19,41st, Feb 2 2019,Abu Hider,,0,1,-,0,0,0.00
53,2018/19,"Eliminator,", Feb 4 2019,Hardus Viljoen,,1,2,-,0,0,50.00
57,2018/19,39th, Feb 1 2019,Mosharraf Hossain,not out ,4,3,-,0,0,133.33
345,2016/17,1st, Nov 8 2016,Marlon Samuels,,23,18,13,3,1,127.77
60,2019/20,Final,Jan 17 2020,Rilee Rossouw,,37,26,-,1,1,142.30
56,2018/19,40th, Feb 1 2019,Mohammad Ashraful,,0,2,-,0,0,0.00
336,2016/17,10th,Nov 13 2016,Mushfiqur Rahim,not out ,81,52,89,5,4,155.76
335,2016/17,11th,Nov 13 2016,Mahmudullah,,11,14,16,1,0,78.57
334,2016/17,12th,Nov 14 2016,Dwayne Smith,,17,17,28,0,1,100.00
333,2016/17,13th,Nov 14 2016,Ravi Bopara,,8,10,14,1,0,80.00
337,2016/17,9th,Nov 12 2016,Mosaddek Hossain,not out ,48,28,40,7,2,171.42
343,2016/17,3rd, Nov 9 2016,Alok Kapali,,11,17,26,0,0,64.70
338,2016/17,8th,Nov 12 2016,Nicholas Pooran,,29,30,51,0,1,96.66
341,2016/17,5th,Nov 10 2016,Alok Kapali,,0,1,1,0,0,0.00
54,2018/19,42nd, Feb 2 2019,Junaid Khan,not out ,0,0,-,0,0,-
344,2016/17,2nd, Nov 8 2016,Rayad Emrit,,1,2,6,0,0,50.00
340,2016/17,6th,Nov 11 2016,Nahidul Islam,,4,8,7,0,0,50.00
339,2016/17,7th,Nov 11 2016,Dwayne Bravo,not out ,13,10,18,1,0,130.00
342,2016/17,4th, Nov 9 2016,Zakir Hasan,,9,13,23,1,0,69.23
51,2018/19,2nd, Feb 6 2019,Shafiul Islam,,0,2,-,0,0,0.00
52,2018/19,1st, Feb 4 2019,Anamul Haque,,39,32,-,2,2,121.87
55,2018/19,41st, Feb 2 2019,Wahab Riaz,,0,0,-,0,0,-
53,2018/19,"Eliminator,", Feb 4 2019,Nayeem Hasan,not out ,6,7,-,0,0,85.71
57,2018/19,39th, Feb 1 2019,Mizanur Rahman,,16,16,-,2,0,100.00
345,2016/17,1st, Nov 8 2016,Najmul Hossain Shanto,not out ,54,44,81,6,0,122.72
60,2019/20,Final,Jan 17 2020,Mushfiqur Rahim,,21,15,-,2,1,140.00
56,2018/19,40th, Feb 1 2019,Yasir Ali,,27,27,-,2,1,100.00
336,2016/17,10th,Nov 13 2016,Thisara Perera,,24,11,21,0,3,218.18
335,2016/17,11th,Nov 13 2016,Nicholas Pooran,,12,15,29,1,0,80.00
334,2016/17,12th,Nov 14 2016,Josh Cobb,,6,9,7,1,0,66.66
333,2016/17,13th,Nov 14 2016,Shakib Al Hasan,,24,13,19,1,2,184.61
337,2016/17,9th,Nov 12 2016,Dwayne Bravo,,13,10,9,0,1,130.00
343,2016/17,3rd, Nov 9 2016,Ariful Haque,,14,8,10,1,1,175.00
338,2016/17,8th,Nov 12 2016,Ariful Haque,not out ,25,16,35,1,2,156.25
341,2016/17,5th,Nov 10 2016,Ariful Haque,,7,8,17,1,0,87.50
54,2018/19,42nd, Feb 2 2019,Upul Tharanga,,42,30,-,4,2,140.00
344,2016/17,2nd, Nov 8 2016,Mahedi Hasan,not out ,2,2,8,0,0,100.00
340,2016/17,6th,Nov 11 2016,Sohail Tanvir,not out ,30,19,36,0,3,157.89
339,2016/17,7th,Nov 11 2016,Mominul Haque,,9,10,13,1,0,90.00
342,2016/17,4th, Nov 9 2016,Nazmul Hossain Milon,,11,10,19,1,0,110.00
51,2018/19,2nd, Feb 6 2019,Nazmul Islam,not out ,0,0,-,0,0,-
52,2018/19,1st, Feb 4 2019,Shamsur Rahman,not out ,34,15,-,4,2,226.66
55,2018/19,41st, Feb 2 2019,Sanjit Saha,,2,13,-,0,0,15.38
53,2018/19,"Eliminator,", Feb 4 2019,Abu Jayed,not out ,1,1,-,0,0,100.00
57,2018/19,39th, Feb 1 2019,Upul Tharanga,,0,6,-,0,0,0.00
345,2016/17,1st, Nov 8 2016,Ashar Zaidi,,2,8,12,0,0,25.00
60,2019/20,Final,Jan 17 2020,Najibullah Zadran,,4,4,-,1,0,100.00
56,2018/19,40th, Feb 1 2019,Mushfiqur Rahim,,48,32,-,3,3,150.00
336,2016/17,10th,Nov 13 2016,Mominul Haque,,12,11,25,2,0,109.09
335,2016/17,11th,Nov 13 2016,Alok Kapali,,3,4,5,0,0,75.00
334,2016/17,12th,Nov 14 2016,Dawid Malan,not out ,78,48,93,3,7,162.50
333,2016/17,13th,Nov 14 2016,Dwayne Bravo,not out ,13,10,25,0,1,130.00
337,2016/17,9th,Nov 12 2016,Seekkuge Prasanna,not out ,13,5,7,0,2,260.00
343,2016/17,3rd, Nov 9 2016,Shafiul Islam,,0,6,10,0,0,0.00
338,2016/17,8th,Nov 12 2016,Kevon Cooper,,0,1,2,0,0,0.00
341,2016/17,5th,Nov 10 2016,Saddam Hossain, b Shahid Afridi,8,11,17,2,0,72.72
54,2018/19,42nd, Feb 2 2019,Sunil Narine,,35,13,-,2,4,269.23
344,2016/17,2nd, Nov 8 2016,Mehedi Maruf,not out ,75,45,78,5,5,166.66
340,2016/17,6th,Nov 11 2016,Mashrafe Mortaza,,2,3,7,0,0,66.66
339,2016/17,7th,Nov 11 2016,Rony Talukdar,,14,9,17,2,1,155.55
342,2016/17,4th, Nov 9 2016,Abdur Razzak,not out ,4,7,10,0,0,57.14
51,2018/19,2nd, Feb 6 2019,Upul Tharanga,,4,4,-,1,0,100.00
55,2018/19,41st, Feb 2 2019,Waqar Salamkheil,not out ,6,7,-,1,0,85.71
53,2018/19,"Eliminator,", Feb 4 2019,Upul Tharanga,,51,43,-,7,0,118.60
57,2018/19,39th, Feb 1 2019,Rony Talukdar,,1,3,-,0,0,33.33
345,2016/17,1st, Nov 8 2016,Mashrafe Mortaza,,1,2,13,0,0,50.00
60,2019/20,Final,Jan 17 2020,Robbie Frylinck,,12,15,-,1,0,80.00
56,2018/19,40th, Feb 1 2019,Mosaddek Hossain,,25,15,-,2,2,166.66
336,2016/17,10th,Nov 13 2016,Raqibul Hasan,,0,1,1,0,0,0.00
335,2016/17,11th,Nov 13 2016,Ariful Haque,,7,11,19,0,0,63.63
334,2016/17,12th,Nov 14 2016,Shahriar Nafees,,65,59,78,7,1,110.16
333,2016/17,13th,Nov 14 2016,Seekkuge Prasanna,not out ,6,4,7,1,0,150.00
337,2016/17,9th,Nov 12 2016,Mohammad Shahzad,,11,15,21,0,1,73.33
343,2016/17,3rd, Nov 9 2016,Junaid Khan,not out ,0,0,4,0,0,-
338,2016/17,8th,Nov 12 2016,Mosharraf Hossain,not out ,1,1,2,0,0,100.00
341,2016/17,5th,Nov 10 2016,Junaid Khan,,0,4,4,0,0,0.00
54,2018/19,42nd, Feb 2 2019,Shakib Al Hasan,,1,6,-,0,0,16.66
344,2016/17,2nd, Nov 8 2016,Kumar Sangakkara,,30,24,44,5,0,125.00
340,2016/17,6th,Nov 11 2016,Mohammad Sharif,not out ,1,1,1,0,0,100.00
339,2016/17,7th,Nov 11 2016,Sabbir Rahman,,31,39,70,3,0,79.48
342,2016/17,4th, Nov 9 2016,Taskin Ahmed,,1,3,4,0,0,33.33
51,2018/19,2nd, Feb 6 2019,Sunil Narine,,14,8,-,3,0,175.00
55,2018/19,41st, Feb 2 2019,Chris Gayle,not out ,35,30,-,3,2,116.66
53,2018/19,"Eliminator,", Feb 4 2019,Sunil Narine,,31,16,-,6,1,193.75
57,2018/19,39th, Feb 1 2019,Shakib Al Hasan,,7,6,-,0,1,116.66
345,2016/17,1st, Nov 8 2016,Imad Wasim,,4,2,3,1,0,200.00
60,2019/20,Final,Jan 17 2020,Shohidul Islam,,0,6,-,0,0,0.00
56,2018/19,40th, Feb 1 2019,Sikandar Raza,,5,8,-,0,0,62.50
336,2016/17,10th,Nov 13 2016,Sabbir Rahman,,122,61,83,9,9,200.00
335,2016/17,11th,Nov 13 2016,Kevon Cooper,,11,7,11,1,1,157.14
334,2016/17,12th,Nov 14 2016,Thisara Perera,,0,1,1,0,0,0.00
333,2016/17,13th,Nov 14 2016,Imrul Kayes,,19,11,15,3,0,172.72
337,2016/17,9th,Nov 12 2016,Soumya Sarkar,,2,6,9,0,0,33.33
343,2016/17,3rd, Nov 9 2016,Mohammad Asghar,not out ,8,2,2,2,0,400.00
338,2016/17,8th,Nov 12 2016,Tamim Iqbal,,3,12,10,0,0,25.00
341,2016/17,5th,Nov 10 2016,Mohammad Asghar,,0,5,7,0,0,0.00
54,2018/19,42nd, Feb 2 2019,Mizanur Rahman,,0,1,-,0,0,0.00
344,2016/17,2nd, Nov 8 2016,Shakib Al Hasan,,20,23,25,2,0,86.95
340,2016/17,6th,Nov 11 2016,Dilshan Munaweera,,15,19,17,2,0,78.94
339,2016/17,7th,Nov 11 2016,Umar Akmal,,27,26,27,4,0,103.84
342,2016/17,4th, Nov 9 2016,Tymal Mills,,5,3,2,1,0,166.66
51,2018/19,2nd, Feb 6 2019,Rony Talukdar,,35,24,-,4,0,145.83
55,2018/19,41st, Feb 2 2019,Mehedi Maruf,,5,5,-,1,0,100.00
53,2018/19,"Eliminator,", Feb 4 2019,Rony Talukdar,,20,13,-,1,1,153.84
57,2018/19,39th, Feb 1 2019,Sunil Narine,,22,24,-,2,0,91.66
345,2016/17,1st, Nov 8 2016,Al-Amin,,14,18,23,0,1,77.77
60,2019/20,Final,Jan 17 2020,Shafiul Islam,not out ,7,4,-,1,0,175.00
56,2018/19,40th, Feb 1 2019,Dasun Shanaka,,7,11,-,0,0,63.63
336,2016/17,10th,Nov 13 2016,Umar Akmal,,0,1,1,0,0,0.00
335,2016/17,11th,Nov 13 2016,Mosharraf Hossain,,2,4,4,0,0,50.00
334,2016/17,12th,Nov 14 2016,Mushfiqur Rahim,not out ,10,4,4,2,0,250.00
333,2016/17,13th,Nov 14 2016,Jashimuddin,,10,14,18,1,0,71.42
337,2016/17,9th,Nov 12 2016,Mohammad Mithun,,0,2,1,0,0,0.00
343,2016/17,3rd, Nov 9 2016,Mominul Haque,,64,57,88,6,0,112.28
338,2016/17,8th,Nov 12 2016,Dwayne Smith,,3,10,24,0,0,30.00
341,2016/17,5th,Nov 10 2016,Shafiul Islam,not out ,0,2,3,0,0,0.00
54,2018/19,42nd, Feb 2 2019,Nurul Hasan,not out ,27,26,-,2,1,103.84
344,2016/17,2nd, Nov 8 2016,Mosaddek Hossain,not out ,10,5,7,2,0,200.00
340,2016/17,6th,Nov 11 2016,Shamsur Rahman,,16,26,46,1,0,61.53
339,2016/17,7th,Nov 11 2016,Samit Patel,not out ,44,25,39,6,1,176.00
342,2016/17,4th, Nov 9 2016,Mohammad Shahzad,not out ,80,52,76,11,3,153.84
51,2018/19,2nd, Feb 6 2019,Shakib Al Hasan,,23,20,-,2,1,115.00
55,2018/19,41st, Feb 2 2019,AB de Villiers,not out ,34,22,-,4,2,154.54
53,2018/19,"Eliminator,", Feb 4 2019,Shakib Al Hasan,,0,1,-,0,0,0.00
57,2018/19,39th, Feb 1 2019,Kieron Pollard,,34,33,-,2,2,103.03
345,2016/17,1st, Nov 8 2016,Sohail Tanvir,,0,1,1,0,0,0.00
60,2019/20,Final,Jan 17 2020,Mohammad Amir,not out ,1,1,-,0,0,100.00
56,2018/19,40th, Feb 1 2019,Hardus Viljoen,,15,8,-,1,1,187.50
336,2016/17,10th,Nov 13 2016,Samit Patel,,15,15,33,3,0,100.00
335,2016/17,11th,Nov 13 2016,Junaid Khan,not out ,0,1,2,0,0,0.00
333,2016/17,13th,Nov 14 2016,Ahmed Shehzad,,15,9,9,0,2,166.66
337,2016/17,9th,Nov 12 2016,Liam Dawson,,16,23,28,2,0,69.56
343,2016/17,3rd, Nov 9 2016,Nurul Hasan,,4,2,9,1,0,200.00
338,2016/17,8th,Nov 12 2016,Anamul Haque,,14,21,34,1,0,66.66
341,2016/17,5th,Nov 10 2016,Mohammad Shahzad,,13,16,13,3,0,81.25
54,2018/19,42nd, Feb 2 2019,Kieron Pollard,not out ,9,15,-,0,0,60.00
340,2016/17,6th,Nov 11 2016,Dawid Malan,,26,23,40,3,0,113.04
339,2016/17,7th,Nov 11 2016,Daren Sammy,not out ,0,0,1,0,0,-
342,2016/17,4th, Nov 9 2016,Soumya Sarkar,,23,25,48,1,2,92.00
51,2018/19,2nd, Feb 6 2019,Kieron Pollard,,14,8,-,1,1,175.00
53,2018/19,"Eliminator,", Feb 4 2019,Nurul Hasan,not out ,20,20,-,1,0,100.00
57,2018/19,39th, Feb 1 2019,Andre Russell,not out ,30,23,-,2,3,130.43
345,2016/17,1st, Nov 8 2016,Mohammad Sharif,not out ,2,6,12,0,0,33.33
56,2018/19,40th, Feb 1 2019,Nayeem Hasan,not out ,0,0,-,0,0,-
336,2016/17,10th,Nov 13 2016,Daren Sammy,,27,19,38,3,0,142.10
335,2016/17,11th,Nov 13 2016,Litton Das,,8,5,3,2,0,160.00
333,2016/17,13th,Nov 14 2016,Najmul Hossain Shanto,,16,12,18,2,0,133.33
337,2016/17,9th,Nov 12 2016,Naeem Islam,,26,29,35,1,0,89.65
343,2016/17,3rd, Nov 9 2016,Sabbir Rahman,,4,4,6,1,0,100.00
338,2016/17,8th,Nov 12 2016,Shoaib Malik,,4,8,12,0,0,50.00
341,2016/17,5th,Nov 10 2016,Soumya Sarkar,not out ,13,19,34,0,1,68.42
340,2016/17,6th,Nov 11 2016,Mushfiqur Rahim,,33,23,43,2,2,143.47
342,2016/17,4th, Nov 9 2016,Mohammad Mithun,not out ,12,15,27,1,0,80.00
51,2018/19,2nd, Feb 6 2019,Nurul Hasan,not out ,9,17,-,0,0,52.94
53,2018/19,"Eliminator,", Feb 4 2019,Kieron Pollard,not out ,7,7,-,1,0,100.00
57,2018/19,39th, Feb 1 2019,Nurul Hasan,,0,1,-,0,0,0.00
56,2018/19,40th, Feb 1 2019,Abu Jayed,,5,4,-,1,0,125.00
336,2016/17,10th,Nov 13 2016,Nurul Hasan,not out ,5,8,22,0,0,62.50
335,2016/17,11th,Nov 13 2016,Imrul Kayes,,21,16,22,1,2,131.25
333,2016/17,13th,Nov 14 2016,Ryan ten Doeschate,,7,10,14,0,0,70.00
337,2016/17,9th,Nov 12 2016,Shahid Afridi,,6,9,10,0,0,66.66
343,2016/17,3rd, Nov 9 2016,Umar Akmal,,0,1,1,0,0,0.00
338,2016/17,8th,Nov 12 2016,Zakir Hasan,,8,12,21,1,0,66.66
341,2016/17,5th,Nov 10 2016,Mohammad Mithun,not out ,15,15,20,2,0,100.00
340,2016/17,6th,Nov 11 2016,Thisara Perera,not out ,34,20,36,3,1,170.00
51,2018/19,2nd, Feb 6 2019,Andre Russell,not out ,40,19,-,0,5,210.52
57,2018/19,39th, Feb 1 2019,Shuvagata Hom,,4,7,-,0,0,57.14
56,2018/19,40th, Feb 1 2019,Khaled Ahmed,,0,1,-,0,0,0.00
336,2016/17,10th,Nov 13 2016,Abul Hasan,not out ,3,4,6,0,0,75.00
335,2016/17,11th,Nov 13 2016,Marlon Samuels,,30,34,58,2,1,88.23
333,2016/17,13th,Nov 14 2016,Sohail Tanvir,,20,16,41,2,1,125.00
337,2016/17,9th,Nov 12 2016,Sohag Gazi,,8,10,32,0,0,80.00
343,2016/17,3rd, Nov 9 2016,Samit Patel,,10,21,26,0,0,47.61
338,2016/17,8th,Nov 12 2016,Jahurul Islam,,25,18,34,0,1,138.88
340,2016/17,6th,Nov 11 2016,Shahriar Nafees,not out ,1,1,4,0,0,100.00
57,2018/19,39th, Feb 1 2019,Rubel Hossain,,0,1,-,0,0,0.00
335,2016/17,11th,Nov 13 2016,Najmul Hossain Shanto,,10,9,12,1,0,111.11
333,2016/17,13th,Nov 14 2016,Rashid Khan,,2,3,8,0,0,66.66
337,2016/17,9th,Nov 12 2016,Muktar Ali,,10,7,7,2,0,142.85
343,2016/17,3rd, Nov 9 2016,Daren Sammy,,31,23,32,0,3,134.78
338,2016/17,8th,Nov 12 2016,Mohammad Nabi,,39,23,48,2,2,169.56
57,2018/19,39th, Feb 1 2019,Shahadat Hossain,not out ,1,1,-,0,0,100.00
335,2016/17,11th,Nov 13 2016,Ashar Zaidi,,10,17,21,1,0,58.82
333,2016/17,13th,Nov 14 2016,Al-Amin,,0,1,1,0,0,0.00
337,2016/17,9th,Nov 12 2016,Arafat Sunny,,2,8,9,0,0,25.00
343,2016/17,3rd, Nov 9 2016,Abul Hasan,,3,4,21,0,0,75.00
338,2016/17,8th,Nov 12 2016,Chaturanga de Silva,,19,14,22,1,1,135.71
335,2016/17,11th,Nov 13 2016,Sohail Tanvir,not out ,21,21,42,2,0,100.00
333,2016/17,13th,Nov 14 2016,Mashrafe Mortaza,,47,35,43,2,5,134.28
337,2016/17,9th,Nov 12 2016,Rubel Hossain,not out ,2,7,10,0,0,28.57
343,2016/17,3rd, Nov 9 2016,Farhad Reza,,4,5,5,1,0,80.00
338,2016/17,8th,Nov 12 2016,Abdur Razzak,,0,2,1,0,0,0.00
335,2016/17,11th,Nov 13 2016,Mashrafe Mortaza,,5,6,12,0,0,83.33
333,2016/17,13th,Nov 14 2016,Mohammad Saifuddin,not out ,18,8,20,2,1,225.00
337,2016/17,9th,Nov 12 2016,Richard Gleeson,absent hurt,-,-,-,-,-,-
343,2016/17,3rd, Nov 9 2016,Mohammad Sami,,1,3,8,0,0,33.33
338,2016/17,8th,Nov 12 2016,Taskin Ahmed,not out ,0,0,2,0,0,-
335,2016/17,11th,Nov 13 2016,Rashid Khan,,10,7,9,1,1,142.85
333,2016/17,13th,Nov 14 2016,Nabil Samad,not out ,1,1,2,0,0,100.00
343,2016/17,3rd, Nov 9 2016,Mehidy Hasan Miraz,not out ,0,0,5,0,0,-
335,2016/17,11th,Nov 13 2016,Mohammad Saifuddin,,4,5,6,0,0,80.00
343,2016/17,3rd, Nov 9 2016,Nazmul Islam,,0,2,3,0,0,0.00
335,2016/17,11th,Nov 13 2016,Shykat Ali,,0,0,1,0,0,-
327,2016/17,19th,Nov 19 2016,Najmul Hossain Shanto,,41,40,60,4,0,102.50
326,2016/17,20th,Nov 20 2016,Andre Fletcher,,4,10,17,0,0,40.00
330,2016/17,16th,Nov 18 2016,Tamim Iqbal,,5,6,5,1,0,83.33
331,2016/17,15th,Nov 17 2016,Mohammad Shahzad,,14,12,23,2,0,116.66
329,2016/17,17th,Nov 18 2016,Litton Das,,4,12,29,0,0,33.33
325,2016/17,21st,Nov 21 2016,Mehedi Maruf,,35,25,37,3,2,140.00
332,2016/17,14th,Nov 17 2016,Mehedi Maruf,lbw b Mohammad Nabi,33,20,22,6,1,165.00
328,2016/17,18th,Nov 19 2016,Andre Fletcher,,20,16,18,1,1,125.00
335,2016/17,11th,Nov 13 2016,Nabil Samad,not out ,0,0,2,0,0,-
327,2016/17,19th,Nov 19 2016,Khalid Latif,,6,9,9,1,0,66.66
326,2016/17,20th,Nov 20 2016,Hasanuzzaman,,19,19,18,3,0,100.00
330,2016/17,16th,Nov 18 2016,Dwayne Smith,,34,19,21,6,1,178.94
331,2016/17,15th,Nov 17 2016,Soumya Sarkar,,14,9,12,3,0,155.55
329,2016/17,17th,Nov 18 2016,Imrul Kayes,,5,10,9,1,0,50.00
325,2016/17,21st,Nov 21 2016,Kumar Sangakkara,,66,46,72,5,3,143.47
332,2016/17,14th,Nov 17 2016,Kumar Sangakkara,,17,22,53,2,0,77.27
328,2016/17,18th,Nov 19 2016,Hasanuzzaman,,0,0,5,0,0,-
327,2016/17,19th,Nov 19 2016,Ahmed Shehzad,c Junaid Siddique b Mehidy Hasan Miraz,11,7,17,2,0,157.14
326,2016/17,20th,Nov 20 2016,Riki Wessels,,40,29,66,4,1,137.93
330,2016/17,16th,Nov 18 2016,Anamul Haque,,50,40,76,4,2,125.00
331,2016/17,15th,Nov 17 2016,Mohammad Mithun,,62,44,62,6,2,140.90
329,2016/17,17th,Nov 18 2016,Ahmed Shehzad,,52,45,69,4,1,115.55
325,2016/17,21st,Nov 21 2016,Mosaddek Hossain,,13,17,29,0,0,76.47
332,2016/17,14th,Nov 17 2016,Nasir Hossain,,20,14,26,3,0,142.85
328,2016/17,18th,Nov 19 2016,Shuvagata Hom,,24,20,33,4,0,120.00
327,2016/17,19th,Nov 19 2016,Imrul Kayes,,34,25,49,5,0,136.00
318,2016/17,28th,Nov 26 2016,Mominul Haque,c & b Mahmudullah,12,12,18,2,0,100.00
